date,country,countryCode,provinceCode,city,cityCode,confirmed,suspected,cured,dead,province
2020-02-01,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-01,中国,CN,610000.0,,,116,201,0,0,陕西
2020-02-01,中国,CN,620000.0,,,40,0,0,0,甘肃
2020-02-01,中国,CN,630000.0,,,9,0,0,0,青海
2020-02-01,中国,CN,640000.0,,,28,8,0,0,宁夏
2020-02-01,中国,CN,650000.0,,,21,0,0,0,新疆
2020-02-01,中国,CN,710000.0,,,10,0,0,0,台湾
2020-02-01,中国,CN,810000.0,,,14,0,0,0,香港
2020-02-01,中国,CN,820000.0,,,7,0,0,0,澳门
2020-02-02,中国,CN,110000.0,,,212,0,12,1,北京
2020-02-02,中国,CN,120000.0,,,48,0,1,0,天津
2020-02-02,中国,CN,130000.0,,,113,108,3,1,河北
2020-02-02,中国,CN,140000.0,,,66,64,2,0,山西
2020-02-02,中国,CN,150000.0,,,34,3,1,0,内蒙
2020-02-02,中国,CN,210000.0,,,70,0,1,0,辽宁
2020-02-02,中国,CN,220000.0,,,31,17,1,0,吉林
2020-02-02,中国,CN,230000.0,,,118,163,2,2,黑龙江
2020-02-02,中国,CN,310000.0,,,193,173,10,1,上海
2020-02-02,中国,CN,320000.0,,,271,0,7,0,江苏
2020-02-02,中国,CN,330000.0,,,724,0,36,0,浙江
2020-02-02,中国,CN,340000.0,,,408,0,7,0,安徽
2020-02-02,中国,CN,350000.0,,,179,96,0,0,福建
2020-02-02,中国,CN,360000.0,,,391,0,18,0,江西
2020-02-02,中国,CN,370000.0,,,246,62,6,0,山东
2020-02-02,中国,CN,410000.0,,,566,26,14,2,河南
2020-02-02,中国,CN,420000.0,,,11177,0,295,350,湖北
2020-02-02,中国,CN,430000.0,,,521,0,16,0,湖南
2020-02-02,中国,CN,440000.0,,,683,0,14,0,广东
2020-02-02,中国,CN,450000.0,,,127,0,2,0,广西
2020-02-02,中国,CN,460000.0,,,70,0,4,1,海南
2020-02-02,中国,CN,500000.0,,,300,0,7,2,重庆
2020-02-02,中国,CN,510000.0,,,254,0,12,1,四川
2020-02-02,中国,CN,520000.0,,,46,46,2,0,贵州
2020-02-02,中国,CN,530000.0,,,109,252,3,0,云南
2020-02-02,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-02,中国,CN,610000.0,,,128,205,0,0,陕西
2020-02-02,中国,CN,620000.0,,,51,0,3,0,甘肃
2020-02-02,中国,CN,630000.0,,,13,0,0,0,青海
2020-02-02,中国,CN,640000.0,,,31,12,0,0,宁夏
2020-02-02,中国,CN,650000.0,,,24,0,0,0,新疆
2020-02-02,中国,CN,710000.0,,,10,0,0,0,台湾
2020-02-02,中国,CN,810000.0,,,15,0,0,0,香港
2020-02-02,中国,CN,820000.0,,,8,0,0,0,澳门
2020-02-03,中国,CN,110000.0,,,228,0,23,1,北京
2020-02-03,中国,CN,120000.0,,,60,0,1,0,天津
2020-02-03,中国,CN,130000.0,,,126,93,3,1,河北
2020-02-03,中国,CN,140000.0,,,74,62,2,0,山西
2020-02-03,中国,CN,150000.0,,,35,3,1,0,内蒙
2020-02-03,中国,CN,210000.0,,,74,0,1,0,辽宁
2020-02-03,中国,CN,220000.0,,,42,24,1,0,吉林
2020-02-03,中国,CN,230000.0,,,155,178,2,2,黑龙江
2020-02-03,中国,CN,310000.0,,,208,168,10,1,上海
2020-02-03,中国,CN,320000.0,,,308,0,8,0,江苏
2020-02-03,中国,CN,330000.0,,,829,0,48,0,浙江
2020-02-03,中国,CN,340000.0,,,480,0,14,0,安徽
2020-02-03,中国,CN,350000.0,,,194,87,1,0,福建
2020-02-03,中国,CN,360000.0,,,476,0,19,0,江西
2020-02-03,中国,CN,370000.0,,,270,70,7,0,山东
2020-02-03,中国,CN,410000.0,,,675,44,20,2,河南
2020-02-03,中国,CN,420000.0,,,13522,0,396,414,湖北
2020-02-03,中国,CN,430000.0,,,593,0,22,0,湖南
2020-02-03,中国,CN,440000.0,,,797,180,20,0,广东
2020-02-03,中国,CN,450000.0,,,139,0,7,0,广西
2020-02-03,中国,CN,460000.0,,,79,0,4,1,海南
2020-02-03,中国,CN,500000.0,,,337,0,9,2,重庆
2020-02-03,中国,CN,510000.0,,,282,0,14,1,四川
2020-02-03,中国,CN,520000.0,,,56,26,2,0,贵州
2020-02-03,中国,CN,530000.0,,,117,225,5,0,云南
2020-02-03,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-03,中国,CN,610000.0,,,142,221,1,0,陕西
2020-02-03,中国,CN,620000.0,,,55,9,3,0,甘肃
2020-02-03,中国,CN,630000.0,,,15,0,0,0,青海
2020-02-03,中国,CN,640000.0,,,34,18,0,0,宁夏
2020-02-03,中国,CN,650000.0,,,29,0,0,0,新疆
2020-02-03,中国,CN,710000.0,,,10,0,0,0,台湾
2020-02-03,中国,CN,810000.0,,,15,0,0,0,香港
2020-02-03,中国,CN,820000.0,,,8,0,0,0,澳门
2020-02-04,中国,CN,110000.0,,,253,0,24,1,北京
2020-02-04,中国,CN,120000.0,,,67,0,2,0,天津
2020-02-04,中国,CN,130000.0,,,135,117,4,1,河北
2020-02-04,中国,CN,140000.0,,,81,42,4,0,山西
2020-02-04,中国,CN,150000.0,,,42,3,1,0,内蒙
2020-02-04,中国,CN,210000.0,,,81,0,2,0,辽宁
2020-02-04,中国,CN,220000.0,,,54,58,1,0,吉林
2020-02-04,中国,CN,230000.0,,,190,184,4,2,黑龙江
2020-02-04,中国,CN,310000.0,,,233,194,12,1,上海
2020-02-04,中国,CN,320000.0,,,341,0,13,0,江苏
2020-02-04,中国,CN,330000.0,,,895,0,63,0,浙江
2020-02-04,中国,CN,340000.0,,,530,0,20,0,安徽
2020-02-04,中国,CN,350000.0,,,205,91,7,0,福建
2020-02-04,中国,CN,360000.0,,,548,0,27,0,江西
2020-02-04,中国,CN,370000.0,,,298,94,13,0,山东
2020-02-04,中国,CN,410000.0,,,764,52,41,2,河南
2020-02-04,中国,CN,420000.0,,,16678,0,520,479,湖北
2020-02-04,中国,CN,430000.0,,,661,0,35,0,湖南
2020-02-04,中国,CN,440000.0,,,870,136,32,0,广东
2020-02-04,中国,CN,450000.0,,,150,0,10,0,广西
2020-02-04,中国,CN,460000.0,,,89,0,4,1,海南
2020-02-04,中国,CN,500000.0,,,366,0,14,2,重庆
2020-02-04,中国,CN,510000.0,,,301,0,23,1,四川
2020-02-04,中国,CN,520000.0,,,64,33,5,0,贵州
2020-02-04,中国,CN,530000.0,,,122,172,5,0,云南
2020-02-04,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-04,中国,CN,610000.0,,,165,215,2,0,陕西
2020-02-04,中国,CN,620000.0,,,57,17,4,0,甘肃
2020-02-04,中国,CN,630000.0,,,17,0,0,0,青海
2020-02-04,中国,CN,640000.0,,,34,24,0,0,宁夏
2020-02-04,中国,CN,650000.0,,,32,0,0,0,新疆
2020-02-04,中国,CN,710000.0,,,11,0,0,0,台湾
2020-02-04,中国,CN,810000.0,,,18,0,0,1,香港
2020-02-04,中国,CN,820000.0,,,10,0,0,0,澳门
2020-02-05,中国,CN,110000.0,,,274,0,31,1,北京
2020-02-05,中国,CN,120000.0,,,69,0,2,1,天津
2020-02-05,中国,CN,130000.0,,,157,133,7,1,河北
2020-02-05,中国,CN,140000.0,,,90,42,6,0,山西
2020-02-05,中国,CN,150000.0,,,46,7,4,0,内蒙
2020-02-05,中国,CN,210000.0,,,89,0,4,0,辽宁
2020-02-05,中国,CN,220000.0,,,59,69,2,0,吉林
2020-02-05,中国,CN,230000.0,,,227,222,7,3,黑龙江
2020-02-05,中国,CN,310000.0,,,254,196,15,1,上海
2020-02-05,中国,CN,320000.0,,,373,0,26,0,江苏
2020-02-05,中国,CN,330000.0,,,954,0,81,0,浙江
2020-02-05,中国,CN,340000.0,,,591,0,23,0,安徽
2020-02-05,中国,CN,350000.0,,,215,78,11,0,福建
2020-02-05,中国,CN,360000.0,,,600,0,37,0,江西
2020-02-05,中国,CN,370000.0,,,343,85,18,0,山东
2020-02-05,中国,CN,410000.0,,,851,45,54,2,河南
2020-02-05,中国,CN,420000.0,,,19665,0,633,549,湖北
2020-02-05,中国,CN,430000.0,,,711,0,56,0,湖南
2020-02-05,中国,CN,440000.0,,,944,148,49,0,广东
2020-02-05,中国,CN,450000.0,,,168,391,14,0,广西
2020-02-05,中国,CN,460000.0,,,100,0,5,1,海南
2020-02-05,中国,CN,500000.0,,,389,0,15,2,重庆
2020-02-05,中国,CN,510000.0,,,321,0,27,1,四川
2020-02-05,中国,CN,520000.0,,,69,37,6,0,贵州
2020-02-05,中国,CN,530000.0,,,128,149,5,0,云南
2020-02-05,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-05,中国,CN,610000.0,,,173,238,6,0,陕西
2020-02-05,中国,CN,620000.0,,,62,14,6,0,甘肃
2020-02-05,中国,CN,630000.0,,,18,0,3,0,青海
2020-02-05,中国,CN,640000.0,,,40,39,1,0,宁夏
2020-02-05,中国,CN,650000.0,,,36,0,0,0,新疆
2020-02-05,中国,CN,710000.0,,,11,0,0,0,台湾
2020-02-05,中国,CN,810000.0,,,21,0,0,1,香港
2020-02-05,中国,CN,820000.0,,,10,0,0,0,澳门
2020-02-06,中国,CN,110000.0,,,297,157,33,1,北京
2020-02-06,中国,CN,120000.0,,,79,0,2,0,天津
2020-02-06,中国,CN,130000.0,,,171,117,16,1,河北
2020-02-06,中国,CN,140000.0,,,96,54,12,0,山西
2020-02-06,中国,CN,150000.0,,,50,9,0,0,内蒙
2020-02-06,中国,CN,210000.0,,,95,0,6,0,辽宁
2020-02-06,中国,CN,220000.0,,,65,71,4,1,吉林
2020-02-06,中国,CN,230000.0,,,277,210,8,3,黑龙江
2020-02-06,中国,CN,310000.0,,,269,166,25,1,上海
2020-02-06,中国,CN,320000.0,,,408,0,38,0,江苏
2020-02-06,中国,CN,330000.0,,,1006,0,98,0,浙江
2020-02-06,中国,CN,340000.0,,,665,0,34,0,安徽
2020-02-06,中国,CN,350000.0,,,224,94,15,0,福建
2020-02-06,中国,CN,360000.0,,,661,0,45,0,江西
2020-02-06,中国,CN,370000.0,,,379,96,31,0,山东
2020-02-06,中国,CN,410000.0,,,914,66,68,3,河南
2020-02-06,中国,CN,420000.0,,,22112,0,817,618,湖北
2020-02-06,中国,CN,430000.0,,,772,0,91,0,湖南
2020-02-06,中国,CN,440000.0,,,1018,170,68,0,广东
2020-02-06,中国,CN,450000.0,,,172,0,17,0,广西
2020-02-06,中国,CN,460000.0,,,111,0,8,2,海南
2020-02-06,中国,CN,500000.0,,,411,0,24,2,重庆
2020-02-06,中国,CN,510000.0,,,344,0,37,1,四川
2020-02-06,中国,CN,520000.0,,,77,54,6,0,贵州
2020-02-06,中国,CN,530000.0,,,135,123,7,0,云南
2020-02-06,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-06,中国,CN,610000.0,,,184,260,11,0,陕西
2020-02-06,中国,CN,620000.0,,,67,21,9,0,甘肃
2020-02-06,中国,CN,630000.0,,,18,0,3,0,青海
2020-02-06,中国,CN,640000.0,,,43,39,1,0,宁夏
2020-02-06,中国,CN,650000.0,,,39,0,0,0,新疆
2020-02-06,中国,CN,710000.0,,,16,0,0,1,台湾
2020-02-06,中国,CN,810000.0,,,24,0,0,1,香港
2020-02-06,中国,CN,820000.0,,,10,0,0,1,澳门
2020-02-07,中国,CN,110000.0,,,315,0,34,2,北京
2020-02-07,中国,CN,120000.0,,,81,0,2,1,天津
2020-02-07,中国,CN,130000.0,,,195,0,25,1,河北
2020-02-07,中国,CN,140000.0,,,104,0,15,0,山西
2020-02-07,中国,CN,150000.0,,,52,0,5,0,内蒙
2020-02-07,中国,CN,210000.0,,,99,0,7,0,辽宁
2020-02-07,中国,CN,220000.0,,,69,0,4,1,吉林
2020-02-07,中国,CN,230000.0,,,281,0,12,5,黑龙江
2020-02-07,中国,CN,310000.0,,,281,0,30,1,上海
2020-02-07,中国,CN,320000.0,,,439,0,43,0,江苏
2020-02-07,中国,CN,330000.0,,,1048,0,127,0,浙江
2020-02-07,中国,CN,340000.0,,,733,0,47,0,安徽
2020-02-07,中国,CN,350000.0,,,239,0,20,0,福建
2020-02-07,中国,CN,360000.0,,,698,0,55,0,江西
2020-02-07,中国,CN,370000.0,,,407,0,38,0,山东
2020-02-07,中国,CN,410000.0,,,980,0,97,4,河南
2020-02-07,中国,CN,420000.0,,,24953,0,1115,699,湖北
2020-02-07,中国,CN,430000.0,,,803,0,119,0,湖南
2020-02-07,中国,CN,440000.0,,,1075,0,97,1,广东
2020-02-07,中国,CN,450000.0,,,183,0,17,0,广西
2020-02-07,中国,CN,460000.0,,,122,0,11,2,海南
2020-02-07,中国,CN,500000.0,,,426,0,31,2,重庆
2020-02-07,中国,CN,510000.0,,,363,0,50,1,四川
2020-02-07,中国,CN,520000.0,,,89,0,6,1,贵州
2020-02-07,中国,CN,530000.0,,,138,0,12,0,云南
2020-02-07,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-07,中国,CN,610000.0,,,184,0,9,0,陕西
2020-02-07,中国,CN,620000.0,,,71,0,9,1,甘肃
2020-02-07,中国,CN,630000.0,,,18,0,3,0,青海
2020-02-07,中国,CN,640000.0,,,44,0,5,0,宁夏
2020-02-07,中国,CN,650000.0,,,42,0,0,0,新疆
2020-02-07,中国,CN,710000.0,,,16,0,1,0,台湾
2020-02-07,中国,CN,810000.0,,,26,0,0,1,香港
2020-02-07,中国,CN,820000.0,,,10,0,1,0,澳门
2020-02-08,中国,CN,110000.0,,,326,0,37,2,北京
2020-02-08,中国,CN,120000.0,,,88,0,4,1,天津
2020-02-08,中国,CN,130000.0,,,206,0,30,2,河北
2020-02-08,中国,CN,140000.0,,,115,0,21,0,山西
2020-02-08,中国,CN,150000.0,,,54,0,5,0,内蒙
2020-02-08,中国,CN,210000.0,,,106,0,12,0,辽宁
2020-02-08,中国,CN,220000.0,,,78,0,5,1,吉林
2020-02-08,中国,CN,230000.0,,,307,0,13,6,黑龙江
2020-02-08,中国,CN,310000.0,,,292,0,41,1,上海
2020-02-08,中国,CN,320000.0,,,468,0,51,0,江苏
2020-02-08,中国,CN,330000.0,,,1075,0,173,0,浙江
2020-02-08,中国,CN,340000.0,,,779,0,59,1,安徽
2020-02-08,中国,CN,350000.0,,,250,0,24,0,福建
2020-02-08,中国,CN,360000.0,,,739,0,72,0,江西
2020-02-08,中国,CN,370000.0,,,435,0,50,1,山东
2020-02-08,中国,CN,410000.0,,,1033,0,131,6,河南
2020-02-08,中国,CN,420000.0,,,27013,0,1439,780,湖北
2020-02-08,中国,CN,430000.0,,,838,0,159,1,湖南
2020-02-08,中国,CN,440000.0,,,1120,0,125,1,广东
2020-02-08,中国,CN,450000.0,,,195,0,18,1,广西
2020-02-08,中国,CN,460000.0,,,128,0,15,2,海南
2020-02-08,中国,CN,500000.0,,,446,0,39,2,重庆
2020-02-08,中国,CN,510000.0,,,386,0,60,1,四川
2020-02-08,中国,CN,520000.0,,,96,0,7,1,贵州
2020-02-08,中国,CN,530000.0,,,140,0,17,0,云南
2020-02-08,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-08,中国,CN,610000.0,,,195,0,17,0,陕西
2020-02-08,中国,CN,620000.0,,,79,0,12,1,甘肃
2020-02-08,中国,CN,630000.0,,,18,0,3,0,青海
2020-02-08,中国,CN,640000.0,,,45,0,13,0,宁夏
2020-02-08,中国,CN,650000.0,,,45,0,0,0,新疆
2020-02-08,中国,CN,710000.0,,,17,0,1,0,台湾
2020-02-08,中国,CN,810000.0,,,26,0,0,1,香港
2020-02-08,中国,CN,820000.0,,,10,0,1,0,澳门
2020-02-09,中国,CN,110000.0,,,337,0,44,2,北京
2020-02-09,中国,CN,120000.0,,,91,0,4,1,天津
2020-02-09,中国,CN,130000.0,,,218,0,35,2,河北
2020-02-09,中国,CN,140000.0,,,119,0,25,0,山西
2020-02-09,中国,CN,150000.0,,,58,0,5,0,内蒙
2020-02-09,中国,CN,210000.0,,,108,0,12,0,辽宁
2020-02-09,中国,CN,220000.0,,,80,0,12,1,吉林
2020-02-09,中国,CN,230000.0,,,331,0,15,7,黑龙江
2020-02-09,中国,CN,310000.0,,,295,0,44,1,上海
2020-02-09,中国,CN,320000.0,,,492,0,72,0,江苏
2020-02-09,中国,CN,330000.0,,,1092,0,200,0,浙江
2020-02-09,中国,CN,340000.0,,,830,0,73,3,安徽
2020-02-09,中国,CN,350000.0,,,261,0,35,0,福建
2020-02-09,中国,CN,360000.0,,,772,0,102,1,江西
2020-02-09,中国,CN,370000.0,,,459,0,63,1,山东
2020-02-09,中国,CN,410000.0,,,1073,0,169,6,河南
2020-02-09,中国,CN,420000.0,,,29631,0,1795,871,湖北
2020-02-09,中国,CN,430000.0,,,879,0,186,1,湖南
2020-02-09,中国,CN,440000.0,,,1151,0,143,1,广东
2020-02-09,中国,CN,450000.0,,,210,0,18,1,广西
2020-02-09,中国,CN,460000.0,,,136,0,19,3,海南
2020-02-09,中国,CN,500000.0,,,468,0,51,2,重庆
2020-02-09,中国,CN,510000.0,,,405,0,76,1,四川
2020-02-09,中国,CN,520000.0,,,109,0,7,1,贵州
2020-02-09,中国,CN,530000.0,,,141,0,18,0,云南
2020-02-09,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-09,中国,CN,610000.0,,,208,0,20,0,陕西
2020-02-09,中国,CN,620000.0,,,83,0,16,2,甘肃
2020-02-09,中国,CN,630000.0,,,18,0,3,0,青海
2020-02-09,中国,CN,640000.0,,,49,0,13,0,宁夏
2020-02-09,中国,CN,650000.0,,,49,0,0,0,新疆
2020-02-09,中国,CN,710000.0,,,18,0,1,0,台湾
2020-02-09,中国,CN,810000.0,,,36,0,0,1,香港
2020-02-09,中国,CN,820000.0,,,10,0,1,0,澳门
2020-02-10,中国,CN,110000.0,,,342,0,48,3,北京
2020-02-10,中国,CN,120000.0,,,95,0,8,2,天津
2020-02-10,中国,CN,130000.0,,,239,0,41,2,河北
2020-02-10,中国,CN,140000.0,,,122,0,26,0,山西
2020-02-10,中国,CN,150000.0,,,58,0,5,0,内蒙
2020-02-10,中国,CN,210000.0,,,108,0,17,0,辽宁
2020-02-10,中国,CN,220000.0,,,81,0,13,1,吉林
2020-02-10,中国,CN,230000.0,,,360,0,27,8,黑龙江
2020-02-10,中国,CN,310000.0,,,302,0,48,1,上海
2020-02-10,中国,CN,320000.0,,,515,0,84,0,江苏
2020-02-10,中国,CN,330000.0,,,1117,0,250,0,浙江
2020-02-10,中国,CN,340000.0,,,860,0,88,4,安徽
2020-02-10,中国,CN,350000.0,,,267,0,39,0,福建
2020-02-10,中国,CN,360000.0,,,804,0,127,1,江西
2020-02-10,中国,CN,370000.0,,,486,0,71,1,山东
2020-02-10,中国,CN,410000.0,,,1105,0,198,7,河南
2020-02-10,中国,CN,420000.0,,,31728,0,2222,974,湖北
2020-02-10,中国,CN,430000.0,,,912,0,213,1,湖南
2020-02-10,中国,CN,440000.0,,,1177,0,181,1,广东
2020-02-10,中国,CN,450000.0,,,215,0,30,1,广西
2020-02-10,中国,CN,460000.0,,,142,0,19,3,海南
2020-02-10,中国,CN,500000.0,,,486,0,66,2,重庆
2020-02-10,中国,CN,510000.0,,,417,0,82,1,四川
2020-02-10,中国,CN,520000.0,,,118,0,10,1,贵州
2020-02-10,中国,CN,530000.0,,,149,0,19,0,云南
2020-02-10,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-10,中国,CN,610000.0,,,213,0,26,0,陕西
2020-02-10,中国,CN,620000.0,,,86,0,21,2,甘肃
2020-02-10,中国,CN,630000.0,,,18,0,3,0,青海
2020-02-10,中国,CN,640000.0,,,53,0,14,0,宁夏
2020-02-10,中国,CN,650000.0,,,55,0,0,0,新疆
2020-02-10,中国,CN,710000.0,,,18,0,1,0,台湾
2020-02-10,中国,CN,810000.0,,,42,0,0,1,香港
2020-02-10,中国,CN,820000.0,,,10,0,1,0,澳门
2020-02-11,中国,CN,110000.0,,,352,0,56,3,北京
2020-02-11,中国,CN,120000.0,,,106,0,10,2,天津
2020-02-11,中国,CN,130000.0,,,251,0,48,2,河北
2020-02-11,中国,CN,140000.0,,,124,0,30,0,山西
2020-02-11,中国,CN,150000.0,,,60,0,5,0,内蒙
2020-02-11,中国,CN,210000.0,,,116,0,19,0,辽宁
2020-02-11,中国,CN,220000.0,,,83,0,18,1,吉林
2020-02-11,中国,CN,230000.0,,,378,0,28,8,黑龙江
2020-02-11,中国,CN,310000.0,,,306,0,53,1,上海
2020-02-11,中国,CN,320000.0,,,543,0,94,0,江苏
2020-02-11,中国,CN,330000.0,,,1131,0,279,0,浙江
2020-02-11,中国,CN,340000.0,,,888,0,108,4,安徽
2020-02-11,中国,CN,350000.0,,,272,0,46,0,福建
2020-02-11,中国,CN,360000.0,,,844,0,152,1,江西
2020-02-11,中国,CN,370000.0,,,497,0,80,1,山东
2020-02-11,中国,CN,410000.0,,,1135,0,231,8,河南
2020-02-11,中国,CN,420000.0,,,33366,0,2639,1068,湖北
2020-02-11,中国,CN,430000.0,,,946,0,263,2,湖南
2020-02-11,中国,CN,440000.0,,,1219,0,241,1,广东
2020-02-11,中国,CN,450000.0,,,222,0,31,1,广西
2020-02-11,中国,CN,460000.0,,,145,0,20,3,海南
2020-02-11,中国,CN,500000.0,,,505,0,79,3,重庆
2020-02-11,中国,CN,510000.0,,,436,0,85,1,四川
2020-02-11,中国,CN,520000.0,,,131,0,17,1,贵州
2020-02-11,中国,CN,530000.0,,,154,0,20,0,云南
2020-02-11,中国,CN,540000.0,,,1,0,0,0,西藏
2020-02-11,中国,CN,610000.0,,,219,0,31,0,陕西
2020-02-11,中国,CN,620000.0,,,86,0,24,2,甘肃
2020-02-11,中国,CN,630000.0,,,18,0,5,0,青海
2020-02-11,中国,CN,640000.0,,,58,0,22,0,宁夏
2020-02-11,中国,CN,650000.0,,,59,0,3,0,新疆
2020-02-11,中国,CN,710000.0,,,18,0,1,0,台湾
2020-02-11,中国,CN,810000.0,,,49,0,0,1,香港
2020-02-11,中国,CN,820000.0,,,10,0,1,0,澳门
2020-02-12,中国,CN,110000.0,,,366,0,68,3,北京
2020-02-12,中国,CN,120000.0,,,112,0,11,2,天津
2020-02-12,中国,CN,130000.0,,,265,0,54,3,河北
2020-02-12,中国,CN,140000.0,,,126,0,33,0,山西
2020-02-12,中国,CN,150000.0,,,61,0,6,0,内蒙
2020-02-12,中国,CN,210000.0,,,116,0,22,0,辽宁
2020-02-12,中国,CN,220000.0,,,84,0,22,1,吉林
2020-02-12,中国,CN,230000.0,,,395,0,31,9,黑龙江
2020-02-12,中国,CN,310000.0,,,313,0,57,1,上海
2020-02-12,中国,CN,320000.0,,,570,0,131,0,江苏
2020-02-12,中国,CN,330000.0,,,1145,0,327,0,浙江
2020-02-12,中国,CN,340000.0,,,910,0,128,5,安徽
2020-02-12,中国,CN,350000.0,,,279,0,54,0,福建
2020-02-12,中国,CN,360000.0,,,872,0,170,1,江西
2020-02-12,中国,CN,370000.0,,,506,0,98,2,山东
2020-02-12,中国,CN,410000.0,,,1169,0,258,10,河南
2020-02-12,中国,CN,420000.0,,,47163,0,3172,1202,湖北
2020-02-12,中国,CN,430000.0,,,968,0,312,2,湖南
2020-02-12,中国,CN,440000.0,,,1241,0,284,2,广东
2020-02-12,中国,CN,450000.0,,,222,0,33,2,广西
2020-02-12,中国,CN,460000.0,,,157,0,27,4,海南
2020-02-12,中国,CN,500000.0,,,518,0,102,3,重庆
2020-02-12,中国,CN,510000.0,,,451,0,93,1,四川
2020-02-12,中国,CN,520000.0,,,135,0,20,1,贵州
2020-02-12,中国,CN,530000.0,,,155,0,23,0,云南
2020-02-12,中国,CN,540000.0,,,1,0,1,0,西藏
2020-02-12,中国,CN,610000.0,,,225,0,36,0,陕西
2020-02-12,中国,CN,620000.0,,,87,0,31,2,甘肃
2020-02-12,中国,CN,630000.0,,,18,0,9,0,青海
2020-02-12,中国,CN,640000.0,,,64,0,24,0,宁夏
2020-02-12,中国,CN,650000.0,,,63,0,3,1,新疆
2020-02-12,中国,CN,710000.0,,,18,0,1,0,台湾
2020-02-12,中国,CN,810000.0,,,50,0,1,1,香港
2020-02-12,中国,CN,820000.0,,,10,0,2,0,澳门
2020-02-13,中国,CN,110000.0,,,372,0,79,3,北京
2020-02-13,中国,CN,120000.0,,,119,0,21,3,天津
2020-02-13,中国,CN,130000.0,,,283,0,69,3,河北
2020-02-13,中国,CN,140000.0,,,126,0,36,0,山西
2020-02-13,中国,CN,150000.0,,,65,0,6,0,内蒙
2020-02-13,中国,CN,210000.0,,,116,0,22,1,辽宁
2020-02-13,中国,CN,220000.0,,,86,0,25,1,吉林
2020-02-13,中国,CN,230000.0,,,418,0,37,11,黑龙江
2020-02-13,中国,CN,310000.0,,,318,0,62,1,上海
2020-02-13,中国,CN,320000.0,,,593,0,137,0,江苏
2020-02-13,中国,CN,330000.0,,,1155,0,367,0,浙江
2020-02-13,中国,CN,340000.0,,,934,0,166,6,安徽
2020-02-13,中国,CN,350000.0,,,281,0,59,0,福建
2020-02-13,中国,CN,360000.0,,,900,0,187,1,江西
2020-02-13,中国,CN,370000.0,,,519,0,111,2,山东
2020-02-13,中国,CN,410000.0,,,1184,0,313,11,河南
2020-02-13,中国,CN,420000.0,,,51986,0,3862,1318,湖北
2020-02-13,中国,CN,430000.0,,,988,0,352,2,湖南
2020-02-13,中国,CN,440000.0,,,1261,0,332,2,广东
2020-02-13,中国,CN,450000.0,,,226,0,35,2,广西
2020-02-13,中国,CN,460000.0,,,157,0,30,4,海南
2020-02-13,中国,CN,500000.0,,,529,0,128,4,重庆
2020-02-13,中国,CN,510000.0,,,463,0,105,1,四川
2020-02-13,中国,CN,520000.0,,,140,0,28,1,贵州
2020-02-13,中国,CN,530000.0,,,162,0,27,0,云南
2020-02-13,中国,CN,540000.0,,,1,0,1,0,西藏
2020-02-13,中国,CN,610000.0,,,229,0,44,0,陕西
2020-02-13,中国,CN,620000.0,,,90,0,39,2,甘肃
2020-02-13,中国,CN,630000.0,,,18,0,11,0,青海
2020-02-13,中国,CN,640000.0,,,67,0,24,0,宁夏
2020-02-13,中国,CN,650000.0,,,65,0,6,1,新疆
2020-02-13,中国,CN,710000.0,,,18,0,1,0,台湾
2020-02-13,中国,CN,810000.0,,,53,0,1,1,香港
2020-02-13,中国,CN,820000.0,,,10,0,3,0,澳门
2020-02-14,中国,CN,110000.0,,,375,0,97,4,北京
2020-02-14,中国,CN,120000.0,,,120,0,32,3,天津
2020-02-14,中国,CN,130000.0,,,291,0,86,3,河北
2020-02-14,中国,CN,140000.0,,,127,0,38,0,山西
2020-02-14,中国,CN,150000.0,,,68,0,6,0,内蒙
2020-02-14,中国,CN,210000.0,,,119,0,29,1,辽宁
2020-02-14,中国,CN,220000.0,,,88,0,25,1,吉林
2020-02-14,中国,CN,230000.0,,,425,0,48,11,黑龙江
2020-02-14,中国,CN,310000.0,,,326,0,90,1,上海
2020-02-14,中国,CN,320000.0,,,604,0,160,0,江苏
2020-02-14,中国,CN,330000.0,,,1162,0,409,0,浙江
2020-02-14,中国,CN,340000.0,,,950,0,198,6,安徽
2020-02-14,中国,CN,350000.0,,,285,0,66,0,福建
2020-02-14,中国,CN,360000.0,,,913,0,210,1,江西
2020-02-14,中国,CN,370000.0,,,530,0,139,2,山东
2020-02-14,中国,CN,410000.0,,,1212,0,356,13,河南
2020-02-14,中国,CN,420000.0,,,54406,0,4774,1457,湖北
2020-02-14,中国,CN,430000.0,,,1001,0,389,2,湖南
2020-02-14,中国,CN,440000.0,,,1294,0,386,2,广东
2020-02-14,中国,CN,450000.0,,,235,0,40,2,广西
2020-02-14,中国,CN,460000.0,,,162,0,38,4,海南
